id,tokens,ner_tags
6284,"[""APT33"", ""is"", ""an"", ""Iranian"", ""state-sponsored"", ""threat"", ""actor"", ""that"", ""has"", ""engaged"", ""in"", ""cyberespionage"", ""activities"", ""since"", ""at"", ""least"", ""2013"", "".""]","[3, 84, 84, 23, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 27, 84]"
6285,"[""Western"", ""and"", ""Saudi"", ""organizations"", ""in"", ""industries"", ""that"", ""have"", ""been"", ""historically"", ""targeted"", ""by"", ""APT33"", ""should"", ""be"", ""monitoring"", ""geopolitical"", ""developments"", ""and"", ""increasing"", ""the"", ""scrutiny"", ""of"", ""operational"", ""security"", ""controls"", ""focusing"", ""on"", ""detection"", ""and"", ""remediation"", ""of"", ""initial"", ""unauthorized"", ""access"", "","", ""specifically"", ""from"", ""phishing"", ""campaigns"", "","", ""webshells"", "".""]","[23, 84, 23, 84, 84, 84, 84, 84, 84, 84, 84, 84, 3, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 80, 82, 84, 51, 84]"
6286,"[""Symantec\u2019s"", ""Elfin"", ""report"", ""denoted"", ""additional"", ""targeting"", ""of"", ""the"", ""engineering"", "","", ""chemical"", "","", ""research"", "","", ""finance"", "","", ""IT"", "","", ""and"", ""healthcare"", ""sectors"", "".""]","[7, 3, 84, 84, 84, 84, 84, 84, 11, 84, 11, 84, 10, 84, 10, 84, 84, 84, 84, 11, 84, 84]"
6287,"[""We"", ""assess"", ""that"", ""the"", ""recent"", ""reporting"", ""on"", ""links"", ""between"", ""the"", ""Nasr"", ""Institute"", ""and"", ""Kavosh"", ""Security"", ""Group"", "","", ""as"", ""well"", ""as"", ""technical"", ""and"", ""persona"", ""analysis"", "","", ""overlaps"", ""among"", ""APT33"", "","", ""APT35"", "","", ""and"", ""MUDDYWATER"", "","", ""and"", ""is"", ""probably"", ""a"", ""result"", ""of"", ""the"", ""tiered"", ""structure"", ""that"", ""Iran"", ""utilizes"", ""to"", ""manage"", ""cyber"", ""operations"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 8, 10, 84, 84, 84, 3, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 3, 84, 3, 84, 84, 3, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 23, 84, 84, 84, 84, 84, 84]"
6288,"[""Recorded"", ""Future"", ""has"", ""been"", ""monitoring"", ""APT33"", ""activity"", "","", ""beginning"", ""with"", ""research"", ""published"", ""in"", ""October"", ""2017"", "","", ""which"", ""revealed"", ""new"", ""infrastructure"", "","", ""malware"", ""hashes"", "","", ""and"", ""TTPs"", ""relating"", ""to"", ""the"", ""threat"", ""actor(s)"", "".""]","[4, 6, 84, 84, 84, 3, 84, 84, 84, 84, 84, 84, 84, 24, 26, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
6289,"[""FireEye"", ""also"", ""noted"", ""in"", ""their"", ""2017"", ""report"", ""that"", ""the"", ""online"", ""handle"", ""xman_1365_x"", "","", ""\u201d"", ""found"", ""within"", ""the"", ""PDB"", ""path"", ""in"", ""an"", ""APT33"", ""TURNEDUP"", ""backdoor"", ""sample"", "","", ""belonged"", ""to"", ""an"", ""individual"", ""at"", ""the"", ""Nasr"", ""Institute"", "".""]","[7, 84, 84, 84, 84, 27, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 3, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
6290,"[""Recorded"", ""Future\u2019s"", ""Insikt"", ""Group"", ""has"", ""been"", ""monitoring"", ""APT33"", ""activity"", "","", ""beginning"", ""with"", ""research"", ""published"", ""in"", ""October"", ""2017"", "","", ""which"", ""revealed"", ""new"", ""infrastructure"", "","", ""malware"", ""hashes"", "","", ""and"", ""TTPs"", ""relating"", ""to"", ""the"", ""threat"", ""actor(s)"", "".""]","[4, 6, 3, 3, 84, 84, 84, 3, 84, 84, 84, 84, 84, 84, 84, 24, 26, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
6291,"[""Based"", ""on"", ""this"", ""information"", "","", ""it"", ""is"", ""possible"", ""that"", ""upon"", ""the"", ""exposure"", ""of"", ""the"", ""Nasr"", ""Institute"", ""as"", ""a"", ""front"", ""for"", ""Iranian"", ""state-sponsored"", ""offensive"", ""cyber"", ""activity"", "","", ""employees"", ""transitioned"", ""over"", ""to"", ""other"", ""entities"", "","", ""such"", ""as"", ""Kavosh"", "","", ""to"", ""protect"", ""their"", ""identities"", ""and"", ""minimize"", ""further"", ""exposure"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 3, 84, 84, 84, 84, 84, 23, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
6292,"[""Insikt"", ""Group"", ""researchers"", ""used"", ""proprietary"", ""methods"", "","", ""including"", ""Recorded"", ""Future"", ""Domain"", ""Analysis"", ""and"", ""Recorded"", ""Future"", ""Network"", ""Traffic"", ""Analysis"", "","", ""along"", ""with"", ""other"", ""common"", ""analytical"", ""approaches"", "","", ""to"", ""profile"", ""recently"", ""reported"", ""Iranian"", ""threat"", ""actor"", ""APT33\u2019s"", ""domain"", ""and"", ""hosting"", ""infrastructure"", ""in"", ""an"", ""effort"", ""to"", ""identify"", ""recent"", ""activity"", "".""]","[7, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 4, 6, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 3, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
6293,"[""Insikt"", ""Group"", ""enumerated"", ""all"", ""domains"", ""reported"", ""as"", ""being"", ""used"", ""by"", ""APT33"", ""since"", ""January"", ""2019"", "".""]","[7, 84, 84, 84, 84, 84, 84, 84, 84, 84, 3, 84, 24, 26, 84]"
6294,"[""PlugX"", ""is"", ""a"", ""modular"", ""structured"", ""malware"", ""that"", ""has"", ""many"", ""different"", ""operational"", ""plugins"", ""such"", ""as"", ""communication"", ""compression"", ""and"", ""encryption"", "","", ""network"", ""enumeration"", "","", ""files"", ""interaction"", "","", ""remote"", ""shell"", ""operations"", ""and"", ""more"", "".""]","[47, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
6295,"[""Using"", ""data"", ""from"", ""Recorded"", ""Future"", ""Domain"", ""Analysis"", ""and"", ""combining"", ""it"", ""with"", ""data"", ""derived"", ""from"", ""Recorded"", ""Future"", ""Network"", ""Traffic"", ""Analysis"", "","", ""Insikt"", ""Group"", ""researchers"", ""were"", ""able"", ""to"", ""identify"", ""a"", ""small"", ""selection"", ""of"", ""likely"", ""targeted"", ""organizations"", ""impacted"", ""by"", ""suspected"", ""APT33"", ""activity"", "".""]","[84, 84, 84, 4, 6, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 4, 6, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 3, 84, 84]"
6296,"[""Following"", ""the"", ""exposure"", ""of"", ""a"", ""wide"", ""range"", ""of"", ""their"", ""infrastructure"", ""and"", ""operations"", ""by"", ""Symantec"", ""earlier"", ""this"", ""year"", "","", ""we"", ""discovered"", ""that"", ""APT33"", "","", ""or"", ""closely"", ""aligned"", ""actors"", "","", ""reacted"", ""by"", ""either"", ""parking"", ""or"", ""reassigning"", ""some"", ""of"", ""their"", ""domain"", ""infrastructure"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 7, 84, 84, 84, 84, 84, 84, 84, 3, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
6297,"[""Since"", ""late"", ""March"", "","", ""suspected"", ""APT33"", ""threat"", ""actors"", ""have"", ""continued"", ""to"", ""use"", ""a"", ""large"", ""swath"", ""of"", ""operational"", ""infrastructure"", "","", ""well"", ""in"", ""excess"", ""of"", ""1"", "","", ""200"", ""domains"", "","", ""with"", ""many"", ""observed"", ""communicating"", ""with"", ""19"", ""different"", ""commodity"", ""RAT"", ""implants"", "".""]","[84, 24, 26, 84, 84, 3, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 67, 84, 84]"
6298,"[""While"", ""we"", ""haven\u2019t"", ""observed"", ""a"", ""widespread"", ""targeting"", ""of"", ""commercial"", ""entities"", ""or"", ""regional"", ""adversaries"", ""like"", ""in"", ""previously"", ""documented"", ""APT33"", ""operations"", "","", ""the"", ""handful"", ""of"", ""targeted"", ""organizations"", ""that"", ""we"", ""did"", ""observe"", ""were"", ""mainly"", ""located"", ""in"", ""Saudi"", ""Arabia"", ""across"", ""a"", ""range"", ""of"", ""industries"", "","", ""indicating"", ""ongoing"", ""targeting"", ""aligned"", ""with"", ""geopolitical"", ""aims"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 3, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 20, 22, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
6299,"[""The"", ""zip"", ""contained"", ""a"", ""sample"", ""of"", ""the"", ""Poison"", ""Ivy"", ""malware"", ""which"", ""is"", ""also"", ""known"", ""to"", ""be"", ""used"", ""by"", ""APT10"", "".""]","[84, 84, 84, 84, 84, 84, 84, 64, 66, 84, 84, 84, 84, 84, 84, 84, 84, 84, 3, 84]"
6300,"[""The"", ""new"", ""malware"", ""families"", "","", ""which"", ""we"", ""will"", ""examine"", ""later"", ""in"", ""this"", ""post"", "","", ""show"", ""APT34"", ""relying"", ""on"", ""their"", ""PowerShell"", ""development"", ""capabilities"", "","", ""as"", ""well"", ""as"", ""trying"", ""their"", ""hand"", ""at"", ""Golang"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 3, 84, 84, 84, 67, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
6301,"[""Additionally"", "","", ""with"", ""the"", ""assistance"", ""of"", ""our"", ""FireEye"", ""Labs"", ""Advanced"", ""Reverse"", ""Engineering"", ""(FLARE)"", "","", ""Intelligence"", "","", ""and"", ""Advanced"", ""Practices"", ""teams"", "","", ""we"", ""identified"", ""three"", ""new"", ""malware"", ""families"", ""and"", ""a"", ""reappearance"", ""of"", ""PICKPOCKET"", "","", ""malware"", ""exclusively"", ""observed"", ""in"", ""use"", ""by"", ""APT34"", "".""]","[84, 84, 84, 84, 84, 84, 84, 7, 84, 84, 84, 84, 84, 84, 84, 84, 84, 4, 6, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 67, 84]"
6302,"[""This"", ""threat"", ""group"", ""has"", ""conducted"", ""broad"", ""targeting"", ""across"", ""a"", ""variety"", ""of"", ""industries"", ""operating"", ""in"", ""the"", ""Middle"", ""East;"", ""however"", "","", ""we"", ""believe"", ""APT34's"", ""strongest"", ""interest"", ""is"", ""gaining"", ""access"", ""to"", ""financial"", "","", ""energy"", "","", ""and"", ""government"", ""entities"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 23, 23, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 11, 84, 11, 84, 84, 11, 84, 84]"
6303,"[""Additionally"", "","", ""with"", ""the"", ""assistance"", ""of"", ""FireEye"", ""Labs"", "","", ""we"", ""identified"", ""three"", ""new"", ""malware"", ""families"", ""and"", ""a"", ""reappearance"", ""of"", ""PICKPOCKET"", "","", ""malware"", ""exclusively"", ""observed"", ""in"", ""use"", ""by"", ""APT34"", "".""]","[84, 84, 84, 84, 84, 84, 4, 6, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 67, 84, 84, 84, 84, 84, 84, 84, 3, 84]"
6304,"[""APT34"", ""is"", ""an"", ""Iran-nexus"", ""cluster"", ""of"", ""cyber"", ""espionage"", ""activity"", ""that"", ""has"", ""been"", ""active"", ""since"", ""at"", ""least"", ""2014"", "".""]","[3, 84, 84, 84, 84, 84, 84, 80, 82, 84, 84, 84, 84, 84, 84, 84, 27, 84]"
6305,"[""This"", ""CPE"", ""was"", ""created"", ""to"", ""ensure"", ""our"", ""customers"", ""are"", ""updated"", ""with"", ""new"", ""discoveries"", "","", ""activity"", ""and"", ""detection"", ""efforts"", ""related"", ""to"", ""this"", ""campaign"", "","", ""along"", ""with"", ""other"", ""recent"", ""activity"", ""from"", ""Iranian-nexus"", ""threat"", ""actors"", ""to"", ""include"", ""APT33"", "","", ""which"", ""is"", ""mentioned"", ""in"", ""this"", ""updated"", ""FireEye"", ""blog"", ""post"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 23, 84, 84, 84, 84, 3, 84, 84, 84, 84, 84, 84, 84, 7, 84, 84, 84]"
6306,"[""On"", ""June"", ""19"", "","", ""2019"", "","", ""FireEye\u2019s"", ""Managed"", ""Defense"", ""Security"", ""Operations"", ""Center"", ""received"", ""an"", ""exploit"", ""detection"", ""alert"", ""on"", ""one"", ""of"", ""our"", ""FireEye"", ""Endpoint"", ""Security"", ""appliances"", "".""]","[84, 24, 26, 84, 27, 84, 7, 84, 84, 84, 84, 84, 84, 84, 75, 84, 84, 84, 84, 84, 84, 7, 84, 84, 84, 84]"
6307,"[""A"", ""backdoor"", ""that"", ""communicates"", ""with"", ""a"", ""single"", ""command"", ""and"", ""control"", ""server"", ""using"", ""HTTP"", ""GET"", ""and"", ""POST"", ""requests"", "","", ""TONEDEAF"", ""supports"", ""collecting"", ""system"", ""information"", "","", ""uploading"", ""and"", ""downloading"", ""of"", ""files"", "","", ""and"", ""arbitrary"", ""shell"", ""command"", ""execution"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 43, 84, 84, 84, 84, 84, 47, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
6308,"[""FireEye\u2019s"", ""Advanced"", ""Practices"", ""and"", ""Intelligence"", ""teams"", ""were"", ""able"", ""to"", ""identify"", ""additional"", ""artifacts"", ""and"", ""activity"", ""from"", ""the"", ""APT34"", ""actors"", ""at"", ""other"", ""victim"", ""organizations"", "".""]","[7, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 3, 84, 84, 84, 8, 10, 84]"
6309,"[""Of"", ""note"", "","", ""FireEye"", ""discovered"", ""two"", ""additional"", ""new"", ""malware"", ""families"", ""hosted"", ""at"", ""this"", ""domain"", "","", ""VALUEVAULT"", ""and"", ""LONGWATCH"", "".""]","[84, 84, 84, 7, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 47, 84, 47, 84]"
6310,"[""This"", ""tool"", ""was"", ""previously"", ""observed"", ""during"", ""a"", ""Mandiant"", ""incident"", ""response"", ""in"", ""2018"", ""and"", "","", ""to"", ""date"", "","", ""solely"", ""utilized"", ""by"", ""APT34"", "".""]","[84, 67, 84, 84, 84, 84, 84, 83, 84, 84, 84, 27, 84, 84, 84, 84, 84, 84, 84, 84, 3, 84]"
6311,"[""PICKPOCKET"", ""is"", ""a"", ""credential"", ""theft"", ""tool"", ""that"", ""dumps"", ""the"", ""user's"", ""website"", ""login"", ""credentials"", ""from"", ""Chrome"", "","", ""Firefox"", "","", ""and"", ""Internet"", ""Explorer"", ""to"", ""a"", ""file"", "".""]","[47, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
6312,"[""FireEye"", ""detects"", ""this"", ""activity"", ""across"", ""our"", ""platforms"", "","", ""including"", ""named"", ""detection"", ""for"", ""TONEDEAF"", "","", ""VALUEVAULT"", "","", ""and"", ""LONGWATCH"", "".""]","[7, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 47, 84, 47, 84, 84, 47, 84]"
6313,"[""Several"", ""spear-phishing"", ""campaigns"", ""attributed"", ""to"", ""Carbanak"", "","", ""all"", ""occurring"", ""between"", ""March"", ""and"", ""May"", ""2018"", "","", ""were"", ""analyzed"", ""by"", ""security"", ""researchers"", ""in"", ""2018"", "".""]","[84, 83, 84, 84, 84, 3, 84, 84, 84, 84, 27, 84, 24, 26, 84, 84, 84, 84, 84, 84, 84, 27, 84]"
6314,"[""One"", ""of"", ""the"", ""most"", ""prolific"", ""APT-style"", ""cyberattacks"", "","", ""specifically"", ""targeting"", ""the"", ""financial"", ""sector"", "","", ""is"", ""known"", ""as"", ""Carbanak"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 11, 84, 84, 84, 84, 84, 3, 84]"
6315,"[""Discovered"", ""in"", ""2014"", "","", ""the"", ""campaign"", ""quickly"", ""gained"", ""notoriety"", ""after"", ""compromising"", ""the"", ""security"", ""systems"", ""of"", ""100"", ""banks"", ""in"", ""40"", ""countries"", ""and"", ""stealing"", ""up"", ""to"", ""$1"", ""billion"", ""in"", ""the"", ""process"", "".""]","[84, 84, 27, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 11, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
6316,"[""The"", ""same"", ""group"", ""is"", ""believed"", ""to"", ""have"", ""also"", ""been"", ""using"", ""the"", ""Cobalt"", ""Strike"", ""framework"", ""to"", ""run"", ""sophisticated"", ""campaigns"", "","", ""plotting"", ""and"", ""performing"", ""financial"", ""heists"", ""of"", ""financial"", ""institutions"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 67, 84, 84, 80, 82, 84, 84, 84, 84, 11, 84, 84, 84, 84, 84]"
6317,"[""Banks"", ""in"", ""countries"", ""such"", ""as"", ""Russia"", "","", ""the"", ""United"", ""Kingdom"", "","", ""the"", ""Netherlands"", "","", ""Spain"", "","", ""Romania"", "","", ""Belarus"", "","", ""Poland"", "","", ""Estonia"", "","", ""Bulgaria"", "","", ""Georgia"", "","", ""Moldova"", "","", ""Kyrgyzstan"", "","", ""Armenia"", "","", ""Taiwan"", ""and"", ""Malaysia"", ""have"", ""allegedly"", ""been"", ""targeted"", ""with"", ""spearphishing"", ""emails"", "","", ""luring"", ""victims"", ""into"", ""clicking"", ""malicious"", ""URLs"", ""and"", ""executing"", ""booby-trapped"", ""documents"", "".""]","[11, 84, 84, 84, 84, 23, 84, 84, 20, 22, 84, 84, 23, 84, 23, 84, 23, 84, 23, 84, 23, 84, 23, 84, 23, 84, 23, 84, 23, 84, 23, 84, 23, 84, 23, 84, 23, 84, 84, 84, 84, 84, 44, 46, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
6318,"[""A"", ""Carbanak"", ""trademark"", ""in"", ""cyberattacks"", ""remains"", ""the"", ""use"", ""of"", ""Cobalt"", ""Strike"", ""\u2013"", ""a"", ""powerful"", ""pentesting"", ""tool"", ""designed"", ""for"", ""exploiting"", ""and"", ""executing"", ""malicious"", ""code"", "","", ""simulating"", ""post-exploitation"", ""actions"", ""of"", ""advanced"", ""threat"", ""actors"", ""\u2013"", ""which"", ""allows"", ""them"", ""to"", ""infiltrate"", ""the"", ""organization"", "","", ""move"", ""laterally"", "","", ""exfiltrate"", ""data"", "","", ""and"", ""deploy"", ""anti-forensic"", ""and"", ""evasion"", ""tools"", "".""]","[84, 3, 84, 84, 84, 84, 84, 84, 84, 64, 66, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 80, 82, 84, 84, 83, 84, 84, 84, 84, 84]"
6319,"[""However"", "","", ""this"", ""action"", ""doesn\u2019t"", ""appear"", ""to"", ""have"", ""made"", ""a"", ""dent"", ""in"", ""the"", ""cybercriminal"", ""organization"", "","", ""as"", ""subsequent"", ""spear-phishing"", ""campaigns"", ""seem"", ""to"", ""have"", ""been"", ""reported"", ""from"", ""March"", ""until"", ""May"", ""2018"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 83, 84, 84, 84, 84, 84, 84, 84, 27, 84, 24, 26, 84]"
6320,"[""Bitdefender\u2019s"", ""forensics"", ""and"", ""investigation"", ""team"", ""was"", ""contacted"", ""to"", ""look"", ""into"", ""a"", ""security"", ""incident"", ""that"", ""started"", ""in"", ""May"", ""2018"", ""with"", ""an"", ""email"", ""received"", ""by"", ""two"", ""of"", ""the"", ""bank\u2019s"", ""employees"", "".""]","[3, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 24, 26, 84, 84, 51, 84, 84, 84, 84, 84, 11, 84, 84]"
6321,"[""The"", ""Carbanak"", ""group"", "","", ""which"", ""has"", ""a"", ""long"", ""track"", ""record"", ""of"", ""compromising"", ""infrastructure"", ""belonging"", ""to"", ""financial"", ""institutions"", "","", ""is"", ""still"", ""active"", "".""]","[84, 3, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 11, 84, 84, 84, 84, 84, 84]"
6322,"[""Its"", ""purpose"", ""remains"", ""to"", ""manipulate"", ""financial"", ""assets"", "","", ""such"", ""as"", ""transferring"", ""funds"", ""from"", ""bank"", ""accounts"", ""or"", ""taking"", ""over"", ""ATM"", ""infrastructures"", ""and"", ""instructing"", ""them"", ""to"", ""dispense"", ""cash"", ""at"", ""predetermined"", ""time"", ""intervals"", "".""]","[3, 84, 84, 84, 84, 83, 84, 84, 84, 84, 84, 84, 84, 11, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
6323,"[""If"", ""the"", ""attack"", ""had"", ""succeeded"", "","", ""it"", ""would"", ""have"", ""given"", ""hackers"", ""control"", ""over"", ""the"", ""ATM"", ""network"", "","", ""while"", ""money"", ""mules"", ""would"", ""have"", ""been"", ""standing"", ""by"", ""the"", ""ATM"", ""machines"", ""at"", ""pre-set"", ""time"", ""intervals"", ""to"", ""cash"", ""them"", ""out"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
6324,"[""The"", ""actors"", ""uploaded"", ""a"", ""variety"", ""of"", ""tools"", ""that"", ""they"", ""used"", ""to"", ""perform"", ""additional"", ""activities"", ""on"", ""the"", ""compromised"", ""network"", "","", ""such"", ""as"", ""dumping"", ""credentials"", "","", ""as"", ""well"", ""as"", ""locating"", ""and"", ""pivoting"", ""to"", ""additional"", ""systems"", ""on"", ""the"", ""network"", "".""]","[84, 3, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 64, 66, 84, 84, 84, 84, 83, 84, 83, 84, 84, 84, 84, 84, 84, 84]"
6325,"[""We"", ""believe"", ""Emissary"", ""Panda"", ""exploited"", ""a"", ""recently"", ""patched"", ""vulnerability"", ""in"", ""Microsoft"", ""SharePoint"", ""tracked"", ""by"", ""CVE-2019-0604"", "","", ""which"", ""is"", ""a"", ""remote"", ""code"", ""execution"", ""vulnerability"", ""used"", ""to"", ""compromise"", ""the"", ""server"", ""and"", ""eventually"", ""install"", ""a"", ""webshell"", "".""]","[84, 84, 0, 2, 84, 84, 84, 84, 75, 84, 11, 84, 84, 84, 79, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
6326,"[""Bitdefender\u2019s"", ""investigation"", ""shows"", ""the"", ""attackers\u2019"", ""main"", ""methods"", ""remain"", ""to"", ""quietly"", ""infiltrate"", ""the"", ""infrastructure"", ""by"", ""establishing"", ""a"", ""foothold"", ""on"", ""an"", ""employee\u2019s"", ""system"", "","", ""then"", ""move"", ""laterally"", ""across"", ""the"", ""infrastructure"", ""or"", ""elevate"", ""privileges"", ""to"", ""find"", ""critical"", ""systems"", ""that"", ""manage"", ""financial"", ""transactions"", ""or"", ""ATM"", ""networks"", "".""]","[3, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 83, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 8, 10, 84, 8, 10, 84]"
6327,"[""We"", ""also"", ""found"", ""the"", ""China"", ""Chopper"", ""webshell"", ""on"", ""the"", ""SharePoint"", ""servers"", "","", ""which"", ""has"", ""also"", ""been"", ""used"", ""by"", ""the"", ""Emissary"", ""Panda"", ""threat"", ""group"", "".""]","[84, 84, 84, 84, 64, 65, 66, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 0, 2, 84, 84, 84]"
6328,"[""Of"", ""particular"", ""note"", ""is"", ""their"", ""use"", ""of"", ""tools"", ""to"", ""identify"", ""systems"", ""vulnerable"", ""to"", ""CVE-2017-0144"", "","", ""which"", ""is"", ""the"", ""same"", ""vulnerability"", ""exploited"", ""by"", ""EternalBlue"", ""that"", ""is"", ""best"", ""known"", ""for"", ""its"", ""use"", ""in"", ""the"", ""WannaCry"", ""attacks"", ""of"", ""2017"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 79, 84, 84, 84, 84, 84, 84, 84, 84, 83, 84, 84, 84, 84, 84, 84, 84, 84, 84, 80, 82, 84, 27, 84]"
6329,"[""In"", ""addition"", ""to"", ""the"", ""aforementioned"", ""post-exploitation"", ""tools"", "","", ""the"", ""actors"", ""used"", ""these"", ""webshells"", ""to"", ""upload"", ""legitimate"", ""executables"", ""that"", ""they"", ""would"", ""use"", ""DLL"", ""sideloading"", ""to"", ""run"", ""a"", ""malicious"", ""DLL"", ""that"", ""has"", ""code"", ""overlaps"", ""with"", ""known"", ""Emissary"", ""Panda"", ""attacks"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 51, 84, 84, 84, 84, 84, 84, 84, 84, 51, 84, 84, 80, 81, 81, 82, 84, 84, 84, 84, 84, 84, 0, 2, 84, 84]"
6330,"[""This"", ""webshell"", ""activity"", ""took"", ""place"", ""across"", ""three"", ""SharePoint"", ""servers"", ""hosted"", ""by"", ""two"", ""different"", ""government"", ""organizations"", ""between"", ""April"", ""1"", "","", ""2019"", ""and"", ""April"", ""16"", "","", ""2019"", "","", ""where"", ""actors"", ""uploaded"", ""a"", ""total"", ""of"", ""24"", ""unique"", ""executables"", ""across"", ""the"", ""three"", ""SharePoint"", ""servers"", "".""]","[84, 80, 82, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 24, 26, 84, 27, 84, 24, 26, 84, 27, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
